First,Last,Report,Date,Report Type
JERRY,"MORAN,",/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/,10/21/2019,Periodic Transaction Report
JERRY,"MORAN,",/search/view/ptr/5809a671-cb5c-46c3-a6ec-35481814e274/,09/08/2020,Periodic Transaction Report
JERRY,"MORAN,",/search/view/annual/776abbaf-1b4b-4611-9d2b-5019f6af0103/,2017,Annual Report
JERRY,"MORAN,",/search/view/ptr/121df9b4-2fea-46d1-8090-10cf701ddb38/,05/19/2021,Periodic Transaction Report
JERRY,"MORAN,",/search/view/annual/bac56f70-60ae-44f0-b56a-13b585829bfd/,2016,Annual Report
JERRY,"MORAN,",/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,05/15/2019,Periodic Transaction Report
JERRY,"MORAN,",/search/view/annual/2381d35e-c878-4aa8-b774-d794150726bd/,2019,Annual Report
JERRY,"MORAN,",/search/view/ptr/7b095739-bb31-4b09-965f-5ac00e2c1321/,02/08/2021,Periodic Transaction Report
JERRY,"MORAN,",/search/view/annual/6cc69cc0-afd4-4328-9b15-cd1ad66cede5/,2020,Annual Report
JERRY,"MORAN,",/search/view/ptr/a8e388bc-72c5-4227-b6f3-64b7bb779883/,01/21/2022,Periodic Transaction Report
JERRY,"MORAN,",/search/view/ptr/d35dfe91-076e-45b7-9fd1-8d4dd9ad72bd/,03/16/2020,Periodic Transaction Report
JERRY,"MORAN,",/search/view/annual/2d906a67-e4db-4687-b3f6-a692c13a1954/,2014,Annual Report
JERRY,"MORAN,",/search/view/annual/e9cd7c1f-9b45-4445-af23-585fe9fe2f06/,2015,Annual Report
JERRY,"MORAN,",/search/view/annual/54599fbf-395f-4d23-b700-f21687c57da0/,2013,Annual Report
JERRY,"MORAN,",/search/view/annual/2975e2e6-de33-4bde-b5fe-dc4f259e21cb/,2018,Annual Report
LISA,MURKOWSKI,/search/view/annual/98be0d5d-7648-4952-87bc-7b6310246b33/,2015,Annual Report
LISA,MURKOWSKI,/search/view/annual/e3542e7d-cc23-4659-a0d6-d63d76e76ad7/,2013,Annual Report
LISA,MURKOWSKI,/search/view/annual/cb91c8bf-ffed-43cc-88db-bec3b7ed5dac/,2019,Annual Report
LISA,MURKOWSKI,/search/view/annual/97b67dae-cf1e-4f4e-ae65-a9600d118df3/,2018,Annual Report
LISA,MURKOWSKI,/search/view/annual/7b45f6de-52fb-4cfd-827e-6e1b52510507/,2017,Annual Report
LISA,MURKOWSKI,/search/view/annual/ef7b3d6c-eef7-4852-9347-af0c2ee2af04/,2016,Annual Report
LISA,MURKOWSKI,/search/view/annual/a6a154c0-0dd8-4d3d-885d-b619bd843b31/,2014,Annual Report
LISA,MURKOWSKI,/search/view/annual/c4061090-2ff1-444f-ae0d-777268a8ca7c/,2020,Annual Report
CHRISTOPHER,MURPHY,/search/view/annual/4c80d0fb-51b0-4e21-a9bf-e764acc4e447/,2019,Annual Report
CHRISTOPHER,MURPHY,/search/view/annual/048c3b47-d78b-437b-93d1-0374051f1fab/,2016,Annual Report
CHRISTOPHER,MURPHY,/search/view/annual/dff99f15-f881-4399-be59-b2e054f20b55/,2020,Annual Report
CHRISTOPHER,MURPHY,/search/view/annual/cfb23ab8-4cea-4c11-b233-8f25be420d22/,2014,Annual Report
CHRISTOPHER,MURPHY,/search/view/annual/6263d263-82a9-4fa9-9d2b-5a368e87be4f/,2015,Annual Report
CHRISTOPHER,MURPHY,/search/view/annual/e52b63d5-7a14-4afc-9580-a91c174ba9e9/,2013,Annual Report
CHRISTOPHER,MURPHY,/search/view/annual/facaec60-fb9f-4585-984d-0c6693ed0075/,2017,Annual Report
CHRISTOPHER,MURPHY,/search/view/annual/6f6196cf-8ca2-4286-aaca-98fcd339b5b0/,2018,Annual Report
PATTY,MURRAY,/search/view/annual/d476ea8d-30b7-470d-bbb2-83247ef12bc6/,2020,Annual Report
PATTY,MURRAY,/search/view/annual/492a7882-c850-450c-a566-2bab14d99c5c/,2013,Annual Report
PATTY,MURRAY,/search/view/annual/be8ba952-75e0-4125-a5ec-34a56b384b05/,2019,Annual Report
PATTY,MURRAY,/search/view/annual/b518a70e-ad71-4479-be07-902c525fdbaa/,2016,Annual Report
PATTY,MURRAY,/search/view/annual/c20682b7-2907-4c13-b01e-ddf6d084181a/,2018,Annual Report
PATTY,MURRAY,/search/view/annual/e91c0af6-b1bd-40ec-9b54-fb319d078750/,2014,Annual Report
PATTY,MURRAY,/search/view/annual/2b7937ba-e6ff-4409-8fdb-9698a79d19dd/,2015,Annual Report
PATTY,MURRAY,/search/view/ptr/07a7470c-ae50-4a37-8c10-cf1c59a69674/,06/22/2017,Periodic Transaction Report
PATTY,MURRAY,/search/view/ptr/66856e4d-4c3b-45dc-8bab-ba2c28323d5d/,03/21/2017,Periodic Transaction Report
PATTY,MURRAY,/search/view/annual/50dbd820-700b-42c8-bb4e-2e94375d058b/,2017,Annual Report
THOMAS,OSSOFF,/search/view/annual/51e488a6-2446-418c-810b-b55ae183e69c/,2020,Annual Report
ALEX,PADILLA,/search/view/annual/7b77c9b2-ce8a-4958-b34f-387efb5940b9/,05/20/2021,New Filer Report for 01/20/2021
RAND,PAUL,/search/view/annual/904c5325-210b-425c-b4f2-2a9a5c98a8c1/,2016,Annual Report
RAND,PAUL,/search/view/ptr/5407f18e-8faa-4f1e-a8bf-6cf7a2ffe5bd/,08/11/2021,Periodic Transaction Report
RAND,PAUL,/search/view/annual/f2172bc1-c014-4b26-ad01-c41128f0c557/,2014,Annual Report
RAND,PAUL,/search/view/annual/2df42435-6db4-4a5b-9b92-ce92ae72fabb/,2015,Annual Report
RAND,PAUL,/search/view/annual/cbff58f9-091a-41f9-acb8-d70f4df38d20/,2019,Annual Report
RAND,PAUL,/search/view/annual/e314ecdf-d475-4b93-ad92-1ca3b0f73c77/,2017,Annual Report
RAND,PAUL,/search/view/annual/34464a3e-8b81-4e0e-93da-eb65cca3a9e2/,2018,Annual Report
RAND,PAUL,/search/view/annual/ffc1c882-f932-4788-951b-d9fff5b658b1/,2020,Annual Report
RAND,PAUL,/search/view/annual/dfa729f9-989d-47e7-915f-0bc3763dd8cf/,2013,Annual Report
DAVID,PERDUE,/search/view/annual/85fcde27-52a1-4d0c-a9a3-010d303c78cf/,2019,Annual Report
DAVID,PERDUE,/search/view/ptr/9bd025ca-2c03-4314-a7b2-b4b0a2524a00/,03/29/2016,Periodic Transaction Report
DAVID,PERDUE,/search/view/ptr/b533f3c3-3a6f-4e5f-b955-3ab5a9ecf625/,07/03/2019,Periodic Transaction Report
DAVID,PERDUE,/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,05/08/2020,Periodic Transaction Report
DAVID,PERDUE,/search/view/ptr/6040a997-7d31-4030-9ed7-6a7a7e9de6ad/,05/05/2017,Periodic Transaction Report
DAVID,PERDUE,/search/view/ptr/e842308f-a07d-4885-be7e-b2a516dafe69/,07/06/2018,Periodic Transaction Report
DAVID,PERDUE,/search/view/ptr/07163d2f-2ddf-4e81-a2b4-210fb8a469d2/,05/01/2018,Periodic Transaction Report
DAVID,PERDUE,/search/view/ptr/01b2a815-4273-4ee6-8d7a-748599283d2c/,08/05/2016,Periodic Transaction Report
DAVID,PERDUE,/search/view/ptr/38b95ec7-d871-407d-957e-724e5cefead0/,10/02/2018,Periodic Transaction Report
DAVID,PERDUE,/search/view/ptr/4f6a149a-a974-4536-89aa-79a15a58f168/,05/07/2019,Periodic Transaction Report
DAVID,PERDUE,/search/view/ptr/36377144-bdc9-478c-977b-1f21e765ba9d/,05/26/2016,Periodic Transaction Report
DAVID,PERDUE,/search/view/ptr/a06ba79f-4dcf-40e8-87e9-0939ecda8f1e/,11/23/2015,Periodic Transaction Report
DAVID,PERDUE,/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,10/07/2015,Periodic Transaction Report
DAVID,PERDUE,/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,08/01/2018,Periodic Transaction Report
DAVID,PERDUE,/search/view/ptr/80e5d19d-467b-4f10-9d05-f89771680896/,10/28/2015,Periodic Transaction Report
DAVID,PERDUE,/search/view/ptr/a4d6b0f9-fffb-4709-acaf-7b0966e1820d/,09/01/2016,Periodic Transaction Report
DAVID,PERDUE,/search/view/ptr/cac640d3-ddc1-4874-bf2b-352f3bec35ac/,01/23/2020,Periodic Transaction Report
DAVID,PERDUE,/search/view/annual/7c923b0c-ac22-4454-af98-234c2ad50041/,2016,Annual Report
DAVID,PERDUE,/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,03/03/2020,Periodic Transaction Report
DAVID,PERDUE,/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,08/28/2017,Periodic Transaction Report
DAVID,PERDUE,/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,07/10/2017,Periodic Transaction Report
DAVID,PERDUE,/search/view/ptr/c31482ab-61fb-4e77-8552-989c8e61d6ab/,07/24/2017,Periodic Transaction Report
DAVID,PERDUE,/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,04/09/2019,Periodic Transaction Report
